aX,aY,aZ,gX,gY,gZ
-0.323,0.160,0.905,0.916,2.441,0.183
-0.327,0.161,0.909,0.366,2.075,0.244
-0.326,0.164,0.906,1.221,1.099,1.343
-0.326,0.162,0.905,0.977,1.099,1.404
-0.324,0.159,0.906,0.549,1.465,1.343
-0.325,0.160,0.904,0.793,2.197,1.038
-0.326,0.162,0.906,0.549,1.343,0.854
-0.326,0.161,0.907,0.732,1.282,1.221
-0.324,0.160,0.904,1.526,2.136,1.404
-0.326,0.159,0.907,0.549,1.038,1.160
-0.327,0.162,0.906,1.343,1.831,1.038
-0.325,0.163,0.904,0.610,0.671,1.465
-0.326,0.161,0.907,1.587,2.075,1.404
-0.324,0.160,0.905,0.916,0.793,1.404
-0.323,0.161,0.903,0.183,1.953,0.916
-0.328,0.161,0.909,0.793,1.953,0.793
-0.328,0.161,0.904,0.977,2.319,0.610
-0.327,0.160,0.903,1.587,2.625,0.916
-0.325,0.161,0.907,1.099,2.686,0.610
-0.326,0.168,0.905,1.160,2.319,0.916
-0.327,0.164,0.907,1.953,2.686,1.465
-0.322,0.159,0.906,1.526,1.282,2.380
-0.324,0.156,0.903,0.793,1.465,1.282
-0.328,0.161,0.905,1.160,1.892,0.916
-0.328,0.165,0.903,0.427,1.892,0.732
-0.328,0.165,0.906,0.427,1.892,1.038
-0.325,0.160,0.905,1.404,3.113,1.343
-0.325,0.154,0.904,1.587,2.686,1.099
-0.326,0.156,0.904,1.160,2.319,0.000
-0.328,0.167,0.905,1.282,2.441,0.183
-0.328,0.168,0.906,1.648,1.587,1.221
-0.327,0.161,0.907,2.197,2.991,1.709
-0.322,0.154,0.906,2.319,2.625,1.526
-0.321,0.154,0.908,0.671,1.038,1.282
-0.324,0.158,0.906,0.549,0.610,0.549
-0.329,0.165,0.905,0.488,0.916,0.305
-0.326,0.166,0.904,1.709,1.526,1.648
-0.325,0.160,0.907,1.587,1.709,1.831
-0.325,0.157,0.908,1.831,1.892,1.587
-0.326,0.159,0.903,1.465,2.625,1.160
-0.326,0.160,0.907,0.793,1.953,1.221
-0.326,0.159,0.906,1.587,1.648,1.526
-0.324,0.160,0.905,1.587,2.686,1.099
-0.324,0.160,0.909,1.038,1.770,1.404

-0.322,0.161,0.907,0.916,1.221,1.526
-0.326,0.161,0.910,1.282,1.404,1.404
-0.326,0.157,0.904,1.648,2.441,1.038
-0.327,0.157,0.904,1.709,1.526,1.221
-0.328,0.162,0.906,0.916,2.502,0.854
-0.325,0.162,0.906,0.732,1.709,1.648
-0.326,0.161,0.907,0.427,1.465,1.831
-0.326,0.160,0.907,2.136,1.831,1.770
-0.323,0.156,0.905,1.160,3.052,1.831
-0.323,0.154,0.907,0.427,1.526,1.465
-0.325,0.159,0.908,0.488,1.160,0.854
-0.328,0.163,0.904,0.549,1.404,1.038
-0.325,0.163,0.905,1.221,1.465,2.136
-0.325,0.157,0.908,1.953,2.625,1.770
-0.324,0.155,0.904,1.587,2.502,1.343
-0.323,0.156,0.906,0.793,1.282,1.892
-0.324,0.158,0.909,0.793,0.916,1.770
-0.331,0.167,0.906,1.526,0.916,1.587
-0.331,0.171,0.906,2.075,1.343,3.540
-0.323,0.153,0.907,3.235,2.991,4.089
-0.318,0.140,0.910,4.089,2.991,2.930
-0.320,0.138,0.907,2.136,1.892,1.160
-0.325,0.146,0.902,0.122,0.977,0.610
-0.324,0.155,0.907,-0.610,1.770,0.732
-0.328,0.165,0.910,-0.122,1.099,0.671
-0.329,0.162,0.907,1.587,1.404,1.038
-0.326,0.152,0.902,1.892,2.563,1.404
-0.322,0.147,0.908,0.671,1.465,1.892
-0.322,0.152,0.907,0.793,2.686,1.099
-0.324,0.155,0.909,0.610,1.221,0.732
-0.329,0.157,0.907,0.549,0.549,1.038
-0.324,0.156,0.908,0.671,2.563,1.221
-0.324,0.153,0.909,0.916,2.686,1.343
-0.326,0.152,0.906,2.197,2.075,1.099
-0.326,0.152,0.904,0.610,2.319,0.793
-0.325,0.153,0.908,0.427,2.258,0.977
-0.324,0.158,0.911,0.671,2.625,0.854
-0.326,0.161,0.908,1.282,0.793,1.404
-0.326,0.156,0.905,1.831,1.587,1.892
-0.324,0.152,0.908,1.526,2.563,1.648
-0.326,0.149,0.904,0.671,0.793,1.465
-0.327,0.153,0.906,1.038,1.770,1.038
-0.328,0.154,0.908,0.977,2.747,0.549
-0.327,0.187,0.908,0.916,2.747,0.977
-0.324,0.156,0.910,0.671,1.587,0.854
-0.323,0.155,0.908,1.221,1.831,0.977
-0.326,0.153,0.905,1.221,1.648,1.160
-0.327,0.155,0.908,0.549,2.014,1.160
-0.326,0.159,0.909,0.549,1.770,1.099
-0.328,0.157,0.907,1.343,2.686,1.099
-0.324,0.151,0.908,0.854,1.587,1.404
-0.323,0.150,0.907,0.671,2.014,0.977
-0.325,0.154,0.907,0.793,1.770,0.610
-0.328,0.160,0.909,0.366,1.587,0.610
-0.327,0.158,0.905,1.465,1.709,1.648
-0.327,0.154,0.908,1.282,2.258,1.099
-0.327,0.152,0.905,1.160,2.258,0.916
-0.324,0.152,0.907,0.183,1.892,1.038
-0.325,0.155,0.912,0.183,2.075,0.671
-0.328,0.160,0.905,1.465,1.526,0.671
-0.326,0.158,0.907,0.793,1.099,1.465
-0.327,0.156,0.909,1.343,2.319,1.709
-0.328,0.154,0.905,1.770,2.319,1.648
-0.325,0.155,0.910,1.465,1.526,2.197
-0.325,0.155,0.909,1.160,1.465,2.197
-0.330,0.156,0.906,1.282,2.686,1.526
-0.330,0.156,0.910,1.953,2.258,2.441
-0.323,0.150,0.903,1.038,0.732,2.197
-0.324,0.152,0.908,0.916,2.380,1.404
-0.325,0.153,0.906,0.732,1.587,1.282
-0.327,0.156,0.906,0.916,1.465,1.221
-0.327,0.156,0.907,0.793,1.709,1.221
-0.327,0.153,0.907,1.099,2.747,1.099
-0.329,0.153,0.905,0.610,1.221,1.160
-0.331,0.154,0.904,0.305,2.014,0.916
-0.329,0.154,0.907,0.977,1.221,1.526
-0.328,0.155,0.908,1.099,1.465,0.977
-0.327,0.156,0.907,1.709,2.930,0.244
-0.328,0.157,0.907,0.610,2.014,0.488
-0.328,0.159,0.908,1.038,1.892,0.977
-0.328,0.159,0.910,1.587,1.709,1.282
-0.329,0.156,0.904,1.709,2.075,1.648
-0.327,0.152,0.906,0.732,1.038,2.014
-0.326,0.153,0.908,0.427,1.404,1.099
-0.327,0.156,0.907,1.282,1.465,0.732
-0.329,0.156,0.905,0.916,2.075,0.671
-0.328,0.155,0.908,0.854,2.747,1.038
-0.326,0.156,0.910,0.854,1.770,0.977
-0.328,0.156,0.906,1.038,1.465,0.916
-0.328,0.155,0.906,0.610,1.892,1.221
-0.327,0.156,0.910,0.854,1.709,1.282
-0.328,0.155,0.907,1.221,2.014,0.732
-0.328,0.154,0.906,0.977,1.648,1.282
-0.328,0.154,0.907,0.549,1.770,0.854
-0.329,0.158,0.906,0.977,1.770,0.549
-0.327,0.158,0.906,0.977,1.953,0.977
-0.327,0.157,0.908,0.977,2.258,1.038
-0.328,0.158,0.908,1.831,2.136,0.793
-0.326,0.155,0.904,1.343,2.075,1.709
-0.324,0.151,0.908,0.610,1.648,1.770

-0.326,0.156,0.911,0.610,1.526,1.343
-0.327,0.158,0.906,1.038,1.526,1.343
-0.328,0.157,0.908,1.282,1.953,1.587
-0.327,0.152,0.906,1.343,2.441,1.404
-0.326,0.151,0.907,1.099,1.953,1.343
-0.328,0.154,0.906,0.732,1.404,1.160
-0.328,0.157,0.909,0.244,1.587,1.587
-0.327,0.157,0.907,1.221,1.770,1.282
-0.329,0.153,0.908,1.221,1.709,1.038
-0.328,0.152,0.907,1.038,2.075,0.793
-0.328,0.156,0.906,0.916,2.075,0.671
-0.326,0.156,0.910,1.404,2.441,0.854
-0.326,0.158,0.906,0.732,0.854,1.404
-0.328,0.154,0.908,0.854,2.258,1.099
-0.327,0.155,0.907,0.793,1.343,1.160
-0.327,0.155,0.905,0.793,2.258,1.465
-0.328,0.155,0.909,1.465,2.808,1.099
-0.327,0.154,0.907,1.343,1.221,1.221
-0.328,0.154,0.906,1.343,2.808,1.587
-0.326,0.154,0.910,0.183,1.526,1.404
-0.328,0.156,0.908,1.404,2.197,1.160
-0.329,0.157,0.904,0.610,2.441,1.221
-0.326,0.153,0.908,0.732,1.953,1.709
-0.325,0.153,0.908,0.977,1.831,1.099
-0.328,0.154,0.906,1.343,2.502,0.916
-0.327,0.157,0.908,0.854,1.038,1.221
-0.330,0.157,0.906,0.732,2.075,0.732
-0.327,0.153,0.909,1.099,2.319,0.977
-0.326,0.153,0.908,0.916,1.953,0.671
-0.328,0.154,0.908,1.343,1.953,0.732
-0.328,0.159,0.909,0.854,2.014,0.854
-0.329,0.162,0.908,0.732,1.343,1.404
-0.329,0.156,0.908,1.282,1.099,1.953
-0.327,0.152,0.905,1.160,1.770,1.648
-0.324,0.150,0.907,1.526,1.526,1.770
-0.325,0.151,0.906,0.183,2.441,1.221
-0.327,0.158,0.911,0.488,2.502,0.732
-0.331,0.162,0.908,0.488,1.709,0.610
-0.331,0.155,0.906,1.831,2.930,1.648
-0.325,0.148,0.906,1.831,1.770,1.892
-0.323,0.150,0.907,0.916,2.625,0.488
-0.329,0.160,0.911,0.793,1.709,0.244
-0.331,0.163,0.905,1.404,2.075,0.549
-0.329,0.160,0.907,1.526,1.953,1.709
-0.324,0.150,0.909,1.282,1.160,1.648
-0.327,0.154,0.904,0.732,1.953,0.671
-0.329,0.160,0.907,0.610,1.953,0.854
-0.330,0.160,0.907,0.916,1.160,1.648
-0.328,0.155,0.904,1.709,2.441,1.892
-0.326,0.149,0.909,1.343,1.770,1.587
-0.327,0.152,0.904,1.221,2.502,0.916
-0.328,0.157,0.902,0.549,1.404,1.160
-0.329,0.159,0.908,-0.122,2.747,1.465
-0.334,0.160,0.908,0.366,1.465,1.831
-0.333,0.168,0.912,2.258,2.136,2.075
-0.332,0.173,0.910,3.845,3.052,4.089
-0.324,0.168,0.917,5.066,4.089,4.639
-0.321,0.148,0.904,7.874,3.662,5.615
-0.323,0.128,0.906,6.042,4.211,5.127
-0.324,0.125,0.907,3.235,2.197,4.395
-0.321,0.128,0.907,2.014,1.953,3.418
-0.320,0.134,0.911,2.136,2.869,2.563
-0.323,0.136,0.907,1.770,1.831,2.258
-0.327,0.136,0.907,0.977,2.380,2.441
-0.327,0.138,0.910,-0.183,0.916,2.441
-0.328,0.139,0.905,0.916,2.014,2.014
-0.328,0.136,0.910,0.427,2.808,1.343
-0.330,0.137,0.909,0.793,2.625,0.000
-0.329,0.141,0.907,1.892,2.075,0.244
-0.321,0.140,0.911,-0.244,2.625,1.526
-0.311,0.130,0.914,-0.671,1.160,1.770
-0.318,0.134,0.915,-0.122,1.099,-0.671
-0.327,0.144,0.908,0.549,0.916,-1.038
-0.323,0.145,0.908,-1.526,1.221,1.343
-0.327,0.142,0.914,-1.465,1.343,1.160
-0.327,0.147,0.912,-0.244,1.709,0.061
-0.320,0.143,0.911,0.305,2.563,1.160
-0.321,0.137,0.908,-0.366,0.977,1.282
-0.325,0.140,0.909,-0.793,1.831,0.061
-0.327,0.148,0.904,-1.648,0.488,0.183
-0.329,0.148,0.907,-2.380,0.549,1.160
-0.326,0.149,0.912,-2.686,1.709,1.770
-0.324,0.153,0.909,-2.747,0.488,1.404
-0.326,0.157,0.911,-2.380,0.305,1.709
-0.327,0.157,0.908,-2.014,0.427,2.258
-0.331,0.160,0.906,-1.648,1.038,1.709
-0.332,0.160,0.904,-0.549,1.648,1.282
-0.329,0.161,0.903,-1.404,0.732,1.526
-0.326,0.159,0.900,-1.831,0.793,1.831
-0.330,0.162,0.904,-1.709,2.075,1.038
-0.334,0.169,0.913,-2.502,0.916,1.343
-0.334,0.170,0.903,0.549,1.953,0.916
-0.334,0.178,0.901,0.061,2.563,1.404
-0.330,0.171,0.911,1.343,2.441,2.625
-0.326,0.162,0.902,2.197,2.625,2.441
-0.324,0.157,0.902,0.977,2.075,2.502
-0.328,0.157,0.906,0.061,2.258,1.282
-0.335,0.168,0.906,0.854,2.136,0.183
-0.337,0.174,0.898,0.549,1.953,1.404
-0.329,0.166,0.904,0.000,2.625,2.991

-0.327,0.163,0.908,0.977,1.526,2.625
-0.330,0.163,0.904,1.160,2.502,0.977
-0.335,0.164,0.901,0.732,2.258,0.732
-0.334,0.166,0.907,0.183,1.343,1.465
-0.330,0.168,0.903,1.038,1.648,1.282
-0.329,0.170,0.904,0.427,1.770,0.732
-0.330,0.168,0.904,0.977,2.380,0.732
-0.334,0.166,0.904,0.977,1.038,0.916
-0.333,0.165,0.903,1.831,2.869,0.977
-0.328,0.166,0.904,1.099,1.892,1.770
-0.327,0.167,0.907,0.366,1.099,1.526
-0.332,0.171,0.904,1.587,2.380,0.916
-0.332,0.169,0.901,0.732,1.160,1.526
-0.334,0.167,0.901,0.793,1.465,2.197
-0.330,0.161,0.907,0.854,2.930,2.319
-0.331,0.165,0.910,-0.305,1.953,1.343
-0.330,0.171,0.907,0.732,1.038,1.221
-0.329,0.173,0.900,0.854,0.610,1.648
-0.333,0.168,0.907,1.892,2.808,1.343
-0.332,0.160,0.902,2.563,0.916,1.404
-0.333,0.159,0.899,1.343,1.099,0.854
-0.331,0.161,0.901,-0.122,1.709,0.793
-0.330,0.171,0.908,0.244,2.197,0.732
-0.331,0.178,0.904,0.305,1.282,0.671
-0.332,0.176,0.903,1.465,1.099,2.014
-0.333,0.168,0.905,1.587,2.747,2.075
-0.331,0.159,0.903,2.014,2.075,1.892
-0.331,0.162,0.901,1.404,1.709,1.465
-0.333,0.166,0.903,0.000,1.221,0.732
-0.334,0.171,0.903,0.854,2.625,0.671
-0.334,0.168,0.904,1.526,0.732,1.282
-0.335,0.165,0.901,1.770,2.502,1.160
-0.333,0.162,0.901,0.793,1.709,1.099
-0.332,0.169,0.904,1.282,2.808,0.793
-0.331,0.170,0.903,0.610,0.793,1.709
-0.332,0.168,0.905,0.671,1.221,1.526
-0.333,0.167,0.903,1.343,2.502,1.526
-0.333,0.164,0.903,0.732,0.732,1.587
-0.331,0.163,0.905,1.221,2.258,1.221
-0.333,0.169,0.904,-0.061,1.526,0.977
-0.336,0.172,0.903,0.488,1.038,1.160
-0.335,0.166,0.903,1.465,2.014,1.221
-0.334,0.164,0.899,1.648,1.953,1.343
-0.334,0.164,0.901,1.099,1.770,0.793
-0.334,0.165,0.901,0.549,2.258,0.366
-0.338,0.170,0.901,0.732,2.441,0.183
-0.337,0.176,0.905,0.977,2.502,0.488
-0.332,0.172,0.906,1.099,2.319,1.587
-0.329,0.165,0.903,2.136,2.075,2.380
-0.332,0.163,0.903,0.732,1.831,1.282
-0.334,0.167,0.898,0.732,2.136,0.916
-0.336,0.171,0.905,0.122,2.563,1.404
-0.333,0.169,0.906,0.366,0.793,2.075
-0.333,0.165,0.904,0.549,1.221,1.343
-0.337,0.169,0.902,1.343,0.916,0.916
-0.340,0.169,0.898,1.709,2.014,1.099
-0.334,0.167,0.903,0.549,1.587,1.282
-0.334,0.166,0.904,0.610,2.319,0.427
-0.336,0.168,0.900,1.770,1.526,0.671
-0.338,0.173,0.903,1.221,2.197,0.671
-0.333,0.172,0.907,1.709,1.282,1.343
-0.332,0.172,0.903,0.916,1.221,1.465
-0.331,0.166,0.904,1.404,1.465,1.648
-0.334,0.164,0.904,1.160,0.793,1.038
-0.336,0.167,0.899,1.221,1.953,0.732
-0.336,0.170,0.902,0.427,1.465,1.099
-0.334,0.171,0.904,0.061,1.465,1.526
-0.331,0.166,0.905,1.038,1.587,1.587
-0.333,0.164,0.902,0.854,1.160,0.916
-0.339,0.168,0.900,0.244,1.282,0.610
-0.339,0.169,0.900,0.916,2.319,0.854
-0.335,0.169,0.906,0.183,1.465,0.977
-0.334,0.168,0.901,1.709,1.282,1.160
-0.336,0.170,0.903,1.953,1.404,0.427
-0.340,0.170,0.900,1.221,1.099,0.549
-0.338,0.164,0.903,1.160,1.282,1.221
-0.333,0.167,0.905,1.160,2.197,1.526
-0.331,0.172,0.905,0.549,1.831,0.916
-0.335,0.172,0.904,1.160,1.099,1.831
-0.335,0.169,0.902,0.488,1.038,2.136
-0.334,0.165,0.902,1.465,2.319,1.953
-0.336,0.167,0.903,1.160,1.404,1.465
-0.338,0.169,0.902,1.099,1.892,1.282
-0.335,0.170,0.903,0.244,1.038,1.709
-0.335,0.168,0.901,1.404,2.319,1.038
-0.339,0.168,0.902,1.343,2.502,0.488
-0.339,0.172,0.900,0.671,2.380,0.854
-0.334,0.171,0.905,1.404,2.380,1.343
-0.333,0.168,0.906,1.709,1.770,1.343
-0.337,0.168,0.899,1.892,2.014,0.366
-0.339,0.167,0.899,1.587,2.075,0.366
-0.340,0.169,0.903,1.099,1.770,0.732
-0.336,0.171,0.903,0.854,2.625,0.732
-0.334,0.172,0.904,0.610,2.014,0.854
-0.335,0.172,0.903,0.793,1.343,1.404
-0.335,0.164,0.897,0.488,1.282,1.465
-0.334,0.164,0.904,0.061,1.404,1.465
-0.337,0.173,0.904,0.488,1.587,0.977
-0.336,0.174,0.900,1.099,1.831,0.671
-0.337,0.168,0.901,1.404,2.014,1.526

-0.338,0.166,0.896,0.305,1.343,1.221
-0.337,0.170,0.902,0.061,1.587,0.610
-0.338,0.174,0.901,1.038,1.648,1.038
-0.336,0.178,0.901,1.221,1.465,0.916
-0.336,0.170,0.905,1.343,2.380,0.854
-0.335,0.164,0.898,1.587,1.404,1.282
-0.336,0.169,0.900,0.427,1.587,0.793
-0.337,0.175,0.904,0.244,1.587,0.854
-0.338,0.177,0.903,1.038,2.563,1.160
-0.336,0.171,0.900,1.526,2.869,1.587
-0.335,0.165,0.901,1.709,2.747,1.404
-0.334,0.165,0.900,1.465,2.258,0.549
-0.339,0.169,0.898,0.427,0.977,0.549
-0.340,0.175,0.900,0.488,1.648,0.061
-0.340,0.177,0.902,1.526,2.747,0.671
-0.335,0.169,0.898,1.160,2.441,1.770
-0.333,0.167,0.904,0.305,1.648,1.404
-0.336,0.173,0.902,0.671,0.793,0.916
-0.338,0.176,0.899,0.977,2.563,1.404
-0.335,0.173,0.905,0.854,1.648,2.197
-0.333,0.170,0.904,0.977,1.221,1.831
-0.337,0.168,0.900,0.977,0.916,1.587
-0.339,0.172,0.900,1.343,2.380,0.671
-0.338,0.175,0.900,0.488,1.099,0.793
-0.335,0.170,0.901,1.282,2.136,1.526
-0.335,0.168,0.900,1.648,1.343,1.404
-0.338,0.170,0.900,0.671,1.221,0.183
-0.338,0.170,0.899,0.610,0.854,0.977
-0.335,0.174,0.903,0.366,2.625,0.916
-0.335,0.177,0.903,1.221,1.648,1.343
-0.339,0.176,0.901,1.465,2.075,0.854
-0.335,0.170,0.901,1.343,1.892,1.648
-0.335,0.165,0.904,0.610,1.465,1.343
-0.335,0.172,0.903,0.916,1.282,0.671
-0.340,0.176,0.896,1.099,1.526,0.671
-0.341,0.175,0.900,0.916,1.709,1.160
-0.337,0.169,0.898,1.160,1.831,1.404
-0.336,0.169,0.901,0.916,1.953,0.427
-0.339,0.173,0.900,0.793,1.587,0.488
-0.338,0.176,0.900,0.427,1.709,1.099
-0.337,0.175,0.902,0.977,1.953,1.343
-0.338,0.171,0.901,1.282,1.770,1.099
-0.337,0.171,0.898,1.404,2.136,0.854
-0.336,0.169,0.900,1.160,2.197,1.221
-0.337,0.172,0.904,0.488,1.526,0.916
-0.336,0.173,0.899,1.587,1.282,0.977
-0.338,0.171,0.899,2.197,1.892,0.671
-0.342,0.171,0.898,0.916,2.563,0.916
-0.338,0.169,0.903,0.549,1.343,1.404
-0.335,0.174,0.901,0.366,1.038,1.587
-0.336,0.174,0.903,1.160,1.526,1.282
-0.337,0.174,0.903,0.916,1.648,1.099
-0.337,0.171,0.897,1.404,2.563,1.404
-0.339,0.173,0.902,0.793,2.930,1.160
-0.338,0.173,0.903,1.038,1.526,1.465
-0.334,0.168,0.900,0.671,1.648,1.282
-0.333,0.169,0.901,0.549,0.793,1.160
-0.338,0.173,0.898,0.366,0.977,0.488
-0.340,0.176,0.896,0.793,0.732,0.793
-0.339,0.175,0.902,0.427,1.648,1.038
-0.337,0.171,0.900,0.549,1.648,0.854
-0.338,0.169,0.903,0.427,2.014,0.610
-0.338,0.177,0.902,1.282,2.136,0.549
-0.338,0.180,0.901,1.038,1.160,1.099
-0.340,0.177,0.899,1.587,2.502,1.038
-0.338,0.173,0.899,1.648,2.747,1.099
-0.333,0.168,0.899,0.977,1.404,2.014
-0.334,0.171,0.901,0.549,1.831,1.343
-0.347,0.185,0.897,0.122,2.014,1.221
-0.339,0.180,0.900,1.099,1.221,1.587
-0.338,0.171,0.897,0.488,1.526,1.465
-0.339,0.169,0.901,0.366,2.380,1.404
-0.340,0.175,0.901,0.366,1.587,0.854
-0.338,0.174,0.898,0.610,1.099,1.343
-0.339,0.172,0.900,0.488,1.465,1.099
-0.337,0.173,0.900,1.282,2.625,1.038
-0.339,0.173,0.900,0.427,1.282,1.099
-0.339,0.172,0.897,0.671,1.221,1.099
-0.338,0.175,0.899,0.916,3.174,0.610
-0.336,0.175,0.903,0.671,2.197,0.916
-0.339,0.174,0.903,0.854,2.197,1.587
-0.338,0.172,0.901,1.038,2.747,1.221
-0.337,0.176,0.902,0.732,1.221,1.526
-0.338,0.176,0.899,1.404,1.892,1.282
-0.337,0.175,0.899,1.282,1.953,1.648
-0.339,0.177,0.902,1.160,2.319,1.587
-0.339,0.172,0.895,1.038,1.709,1.648
-0.338,0.173,0.899,0.854,2.380,1.160
-0.336,0.175,0.905,1.343,2.869,1.160
-0.339,0.173,0.899,1.526,1.038,1.282
-0.339,0.173,0.897,0.732,1.160,1.221
-0.337,0.176,0.905,0.610,1.709,0.916
-0.336,0.175,0.897,0.793,0.977,0.977
-0.336,0.177,0.899,1.282,2.441,1.221
-0.336,0.176,0.903,0.732,1.160,1.282
-0.337,0.174,0.896,1.404,1.404,1.709
-0.340,0.170,0.899,1.282,2.625,1.465
-0.336,0.174,0.900,0.854,2.441,1.038
-0.338,0.173,0.901,0.854,0.977,1.465
-0.339,0.172,0.896,1.648,1.831,1.099

-0.337,0.176,0.903,0.610,2.747,0.793
-0.336,0.177,0.903,0.427,1.099,1.099
-0.339,0.175,0.897,1.038,0.610,1.587
-0.339,0.173,0.900,0.610,1.160,1.404
-0.337,0.174,0.904,0.854,1.404,1.282
-0.338,0.173,0.899,1.282,1.648,1.282
-0.338,0.178,0.901,0.549,1.282,1.160
-0.340,0.176,0.899,1.282,2.686,0.977
-0.337,0.174,0.896,0.549,1.465,1.404
-0.338,0.173,0.902,0.488,2.686,0.916
-0.339,0.170,0.896,1.160,1.709,1.221
-0.337,0.169,0.897,1.221,2.930,0.854
-0.335,0.177,0.904,0.977,3.723,0.427
-0.343,0.182,0.900,1.099,2.136,2.502
-0.330,0.174,0.900,0.061,3.357,2.747
-0.321,0.171,0.912,0.488,2.258,1.892
-0.337,0.174,0.902,1.831,0.488,1.160
-0.338,0.171,0.892,0.916,0.916,0.916
-0.332,0.173,0.904,0.977,2.014,0.305
-0.336,0.180,0.904,1.282,0.610,0.366
-0.341,0.181,0.896,0.671,1.160,0.977
-0.334,0.178,0.904,1.404,2.136,1.648
-0.333,0.178,0.902,0.732,0.916,1.587
-0.339,0.175,0.892,0.916,1.648,1.526
-0.340,0.170,0.898,0.549,1.831,1.709
-0.339,0.173,0.901,0.732,1.282,1.160
-0.341,0.177,0.896,1.831,1.648,0.793
-0.337,0.178,0.901,1.526,3.296,0.977
-0.330,0.178,0.908,1.221,2.991,1.953
-0.332,0.173,0.898,2.380,1.892,1.831
-0.341,0.174,0.895,0.793,2.014,1.160
-0.336,0.170,0.901,0.427,1.709,1.587
-0.336,0.174,0.907,0.549,2.197,0.732
-0.336,0.177,0.895,1.892,1.953,1.221
-0.336,0.175,0.898,0.366,1.282,1.526
-0.336,0.173,0.903,1.038,2.869,1.221
-0.336,0.174,0.899,1.038,1.282,1.526
-0.335,0.172,0.902,0.366,2.319,0.793
-0.331,0.176,0.904,0.671,1.770,0.916
-0.334,0.172,0.900,1.282,1.892,1.587
-0.333,0.170,0.891,0.122,2.502,1.343
-0.339,0.173,0.898,0.488,1.648,1.099
-0.335,0.175,0.899,0.549,0.854,0.610
-0.336,0.182,0.903,0.366,1.343,0.366
-0.338,0.180,0.899,0.977,2.441,1.099
-0.336,0.170,0.898,1.099,1.709,1.831
-0.337,0.173,0.902,1.099,2.258,0.732
-0.339,0.179,0.896,0.549,1.099,0.854
-0.335,0.168,0.900,0.732,3.418,0.793
-0.334,0.182,0.903,0.427,-0.427,0.732
-0.338,0.181,0.901,0.916,2.197,1.221
-0.336,0.168,0.899,1.160,3.296,1.221
-0.336,0.173,0.900,1.282,2.441,0.793
-0.336,0.178,0.899,0.732,1.343,0.916
-0.336,0.177,0.899,1.465,1.221,1.343
-0.338,0.177,0.899,0.610,1.160,1.038
-0.336,0.174,0.901,1.770,2.502,1.160
-0.337,0.173,0.896,1.465,1.770,1.465
-0.337,0.172,0.900,0.366,1.099,1.160
-0.338,0.177,0.898,1.465,1.160,1.160
-0.337,0.178,0.899,0.366,1.770,1.038
-0.337,0.174,0.900,0.549,2.136,0.854
-0.338,0.175,0.903,0.854,0.916,0.854
-0.337,0.172,0.897,1.648,1.831,1.099
-0.340,0.171,0.897,0.793,0.793,1.221
-0.337,0.175,0.900,0.732,1.038,0.549
-0.338,0.179,0.898,0.977,1.282,1.099
-0.335,0.175,0.901,0.916,2.991,0.793
-0.337,0.173,0.901,0.732,1.465,1.343
-0.339,0.173,0.898,0.732,1.709,0.916
-0.336,0.177,0.899,1.404,1.831,1.221
-0.335,0.178,0.897,1.038,0.916,1.404
-0.339,0.178,0.900,0.610,1.099,1.587
-0.340,0.173,0.898,1.404,2.380,1.160
-0.339,0.172,0.897,1.221,2.869,1.160
-0.337,0.177,0.900,0.488,1.038,1.282
-0.339,0.176,0.897,1.465,0.793,1.282
-0.333,0.172,0.902,0.427,3.052,0.977
-0.341,0.184,0.906,0.793,0.610,0.671
-0.333,0.175,0.900,0.854,2.014,1.099
-0.335,0.175,0.903,1.099,2.441,1.404
-0.338,0.174,0.897,0.916,1.282,0.793
-0.337,0.176,0.899,0.732,1.160,1.038
-0.335,0.175,0.900,0.427,2.014,1.038
-0.336,0.176,0.902,1.648,1.892,1.282
-0.338,0.172,0.896,0.610,1.770,1.038
-0.337,0.175,0.901,0.549,1.282,1.221
-0.336,0.176,0.901,1.221,1.465,1.526
-0.337,0.177,0.898,1.404,2.563,1.099
-0.336,0.173,0.900,0.793,1.160,1.343
-0.337,0.174,0.902,1.465,2.075,1.221
-0.335,0.174,0.899,0.977,1.099,1.343
-0.337,0.173,0.900,0.610,2.136,0.854
-0.336,0.177,0.905,1.160,1.404,1.343
-0.337,0.173,0.897,1.221,1.221,1.648
-0.336,0.174,0.903,1.160,2.625,1.221
-0.336,0.176,0.903,0.854,2.136,0.916
-0.338,0.174,0.897,1.709,2.014,1.343
-0.336,0.175,0.899,1.160,2.014,1.160
-0.337,0.178,0.899,1.160,0.488,1.404

-0.338,0.175,0.899,1.282,1.709,1.587
-0.337,0.172,0.900,1.587,1.831,1.709
-0.338,0.170,0.897,1.465,1.892,1.282
-0.338,0.176,0.900,1.404,2.014,0.610
-0.338,0.175,0.899,1.099,1.770,0.977
-0.337,0.177,0.897,0.549,1.343,0.854
-0.337,0.177,0.902,1.282,2.686,0.977
-0.337,0.175,0.899,0.916,0.916,1.343
-0.338,0.173,0.899,1.221,1.038,1.892
-0.338,0.172,0.901,1.404,1.343,1.526
-0.338,0.176,0.898,1.221,2.136,0.916
-0.339,0.177,0.900,1.343,1.953,1.465
-0.337,0.175,0.899,0.854,2.747,0.854
