aX,aY,aZ,gX,gY,gZ
-0.511,-0.857,-0.002,-3.113,5.981,2.808
-0.531,-0.896,0.001,3.662,-0.427,1.221
-0.552,-0.812,-0.058,1.404,1.831,-0.671
-0.506,-0.842,-0.013,0.732,4.517,0.061
-0.513,-0.922,0.050,-0.183,2.991,-1.099
-0.475,-0.927,0.078,1.404,-0.305,0.061
-0.511,-0.934,0.023,1.770,-1.343,0.732
-0.552,-0.841,-0.063,-0.549,4.944,0.549
-0.529,-0.849,-0.017,1.221,3.967,1.709
-0.526,-0.820,-0.026,2.563,1.404,0.732
-0.505,-0.883,0.021,1.465,1.343,0.061
-0.517,-0.856,0.021,2.258,2.197,0.427
-0.518,-0.951,0.068,2.930,1.892,-1.526
-0.498,-0.892,-0.001,2.563,2.808,-0.732
-0.496,-0.855,-0.030,0.488,3.784,0.122
-0.543,-0.833,-0.008,0.183,1.404,0.000
-0.522,-0.872,0.006,1.831,2.014,1.038
-0.523,-0.867,-0.001,2.197,2.319,1.099
-0.524,-0.869,-0.002,1.465,1.526,1.404
-0.518,-0.869,-0.002,2.502,3.296,1.221
-0.519,-0.869,0.000,2.563,2.869,1.221
-0.520,-0.874,0.002,2.380,1.831,-0.061
-0.549,-0.865,-0.022,0.610,2.869,-1.343
-0.554,-0.849,0.001,0.549,2.563,-0.977
-0.537,-0.882,0.027,0.000,1.526,0.549
-0.500,-0.894,0.017,-0.061,2.075,1.221
-0.528,-0.866,0.024,0.061,0.610,1.648
-0.519,-0.854,0.000,-0.122,-0.854,1.282
-0.526,-0.858,-0.010,0.793,1.038,2.563
-0.525,-0.872,-0.001,1.404,1.770,2.380
-0.533,-0.878,-0.001,0.793,0.549,2.014
-0.530,-0.880,0.001,0.427,0.793,-1.953
-0.522,-0.869,-0.006,0.793,1.587,-0.305
-0.511,-0.897,0.019,-0.488,2.075,0.000
-0.523,-0.815,-0.048,3.174,2.197,0.732
-0.541,-0.837,-0.043,1.465,2.625,-0.488
-0.544,-0.821,-0.054,0.061,3.113,-1.648
-0.519,-0.868,0.010,2.319,3.845,-0.427
-0.524,-0.903,0.043,2.869,3.967,-0.305
-0.531,-0.917,0.038,0.732,3.418,-0.549
-0.533,-0.901,0.020,0.122,3.418,-0.122
-0.528,-0.833,-0.030,2.197,2.502,0.610
-0.517,-0.819,-0.056,1.282,1.404,0.366
-0.529,-0.812,-0.036,-0.061,1.648,1.587
-0.508,-0.896,0.029,-0.183,2.380,2.441
-0.526,-0.919,0.039,-0.366,2.136,2.380
-0.532,-0.904,0.045,1.160,3.357,2.441
-0.537,-0.860,0.002,1.526,1.953,3.723
-0.516,-0.836,-0.036,0.732,0.916,3.662
-0.518,-0.874,0.006,0.305,1.221,2.258
-0.515,-0.868,0.006,0.122,2.686,1.526
-0.534,-0.902,0.055,-0.366,1.465,1.587
-0.535,-0.884,0.032,15.381,-1.587,3.845
-0.520,-0.867,0.037,-0.427,-1.709,4.761
-0.512,-0.850,0.002,-1.099,-0.244,4.395
-0.508,-0.855,-0.006,-0.671,-0.061,3.174
-0.540,-0.874,-0.017,-2.319,-1.831,5.676
-0.510,-0.857,-0.037,-4.028,-0.732,1.526
-0.514,-0.859,-0.010,-4.700,3.662,4.089
-0.533,-0.836,-0.001,-4.639,4.517,3.357
-0.575,-0.850,0.024,-1.099,2.869,3.357
-0.533,-0.906,0.028,-0.671,4.578,1.221
-0.526,-0.882,0.039,-1.465,3.113,1.343
-0.464,-0.899,0.012,-0.916,1.892,1.221
-0.480,-0.854,0.000,-0.610,1.709,2.380
-0.530,-0.874,0.032,0.366,2.075,3.052
-0.507,-0.918,0.068,-0.183,3.723,0.977
-0.469,-0.953,0.035,0.610,1.587,-0.122
-0.500,-0.885,-0.010,0.061,0.549,-0.610
-0.492,-0.908,0.010,0.244,3.296,-0.916
-0.542,-0.773,0.000,0.000,1.770,-0.122
-0.543,-0.821,0.041,-1.038,1.831,0.793
-0.526,-0.816,0.037,-1.465,1.526,1.038
-0.503,-0.935,0.050,-0.122,1.038,2.197
-0.506,-0.902,0.032,1.709,1.221,2.747
-0.520,-0.879,0.025,1.831,0.488,2.686
-0.506,-0.862,0.003,0.549,-0.610,2.686
-0.524,-0.887,0.013,3.418,1.770,4.395
-0.529,-0.895,0.031,4.578,4.761,2.686
-0.505,-0.887,0.041,0.000,2.075,0.793
-0.462,-0.884,-0.004,1.587,-0.854,0.488
-0.520,-0.838,0.005,0.977,0.488,1.404
-0.544,-0.846,0.037,-0.549,2.075,1.404
-0.500,-0.896,0.036,-0.488,3.235,1.282

-0.505,-0.891,0.038,0.916,2.258,1.770
-0.475,-0.893,0.019,0.488,1.038,1.465
-0.510,-0.869,0.016,-0.732,1.526,1.099
-0.508,-0.868,0.019,-0.427,1.648,0.549
-0.535,-0.846,0.017,1.099,0.244,0.366
-0.519,-0.893,0.019,0.305,2.930,0.244
-0.506,-0.889,0.041,0.305,3.113,-0.977
-0.484,-0.907,0.032,0.183,1.465,-0.122
-0.501,-0.900,0.021,0.122,0.549,0.793
-0.470,-0.897,0.011,1.648,2.136,0.854
-0.514,-0.849,0.020,-0.854,3.906,-0.122
-0.559,-0.838,0.041,-0.305,3.723,0.854
-0.562,-0.832,0.038,1.038,1.282,1.831
-0.519,-0.869,0.031,0.427,1.099,1.526
-0.505,-0.869,0.028,0.793,1.831,1.465
-0.509,-0.869,0.022,3.601,0.427,3.113
-0.506,-0.867,0.014,5.371,1.099,2.991
-0.505,-0.886,0.027,4.028,4.272,3.418
-0.499,-0.877,0.027,3.662,2.747,2.136
-0.523,-0.863,0.021,1.038,0.793,2.747
-0.558,-0.871,0.024,0.427,0.366,-0.244
-0.573,-0.867,0.042,-1.770,3.357,-1.831
-0.532,-0.901,0.038,-1.160,1.831,-2.625
-0.467,-0.900,0.015,1.709,0.793,-2.197
-0.497,-0.845,0.020,0.366,2.625,-1.831
-0.499,-0.842,0.010,1.282,1.770,0.732
-0.540,-0.842,0.015,1.282,2.319,2.136
-0.538,-0.876,0.024,2.258,4.517,2.075
-0.493,-0.916,0.012,7.629,4.456,0.183
-0.498,-0.901,0.020,6.348,3.723,-0.061
-0.465,-0.890,0.012,3.113,2.319,-0.244
-0.536,-0.845,0.024,3.723,2.625,0.366
-0.527,-0.830,0.015,0.854,2.014,0.366
-0.555,-0.835,0.021,1.465,1.953,0.977
-0.529,-0.895,0.023,3.357,1.648,2.441
-0.545,-0.891,0.029,5.005,2.808,1.038
-0.470,-0.893,0.003,3.418,3.479,-0.122
-0.508,-0.864,0.011,4.639,3.723,1.770
-0.510,-0.868,0.008,4.761,2.625,2.441
-0.517,-0.871,0.009,2.991,2.014,2.136
-0.520,-0.884,0.018,2.319,2.930,1.892
-0.517,-0.880,0.016,0.488,2.258,1.282
-0.529,-0.880,0.013,0.671,3.113,0.488
-0.524,-0.880,0.010,0.061,2.625,-0.610
-0.513,-0.871,0.003,1.038,0.366,0.427
-0.501,-0.828,0.065,1.404,0.793,0.488
-0.506,-0.851,0.025,0.000,-3.662,1.099
-0.517,-0.853,-0.050,-2.502,3.418,1.282
-0.503,-0.867,-0.006,0.610,6.653,3.357
-0.512,-0.882,0.022,3.113,5.005,3.906
-0.521,-0.893,0.026,2.502,2.258,3.601
-0.522,-0.886,0.018,-0.488,3.296,0.305
-0.512,-0.880,0.015,0.549,1.404,0.000
-0.516,-0.870,0.007,1.099,1.465,-0.122
-0.512,-0.866,0.012,2.197,0.916,0.854
-0.511,-0.866,0.009,1.404,0.183,1.160
-0.509,-0.866,0.013,1.648,0.061,2.014
-0.507,-0.872,0.018,1.892,1.343,2.197
-0.515,-0.877,0.008,1.465,1.160,1.892
-0.487,-0.913,0.003,-0.488,1.892,0.488
-0.492,-0.902,0.008,1.770,2.869,0.854
-0.524,-0.877,0.000,2.808,2.380,-0.549
-0.522,-0.858,0.001,0.671,1.587,-1.953
-0.540,-0.856,0.017,0.916,2.075,-1.038
-0.553,-0.837,0.018,0.671,1.160,0.122
-0.523,-0.870,0.019,0.122,0.610,0.854
-0.525,-0.880,0.010,-0.305,0.854,1.099
-0.517,-0.873,0.013,-1.587,2.930,0.244
-0.516,-0.864,0.005,-1.099,2.197,0.488
-0.547,-0.855,0.025,-0.183,1.465,1.465
-0.478,-0.897,0.004,-1.526,1.099,0.977
-0.488,-0.860,0.029,-2.930,2.930,1.282
-0.526,-0.860,0.012,-0.732,1.465,0.671
-0.534,-0.898,0.025,-2.258,1.770,-2.808
-0.525,-0.845,0.015,-6.775,5.432,-1.160
-0.542,-0.871,0.060,-0.427,3.235,0.366
-0.523,-0.887,0.033,-2.075,-1.709,-0.916
-0.531,-0.859,0.028,-10.315,1.343,-1.770
-0.489,-0.851,0.029,-9.583,2.380,1.343
-0.534,-0.840,0.053,-10.620,0.366,4.395
-0.512,-0.838,0.054,-17.456,-0.916,2.625
-0.546,-0.830,0.072,-21.179,0.916,2.014
-0.530,-0.860,0.067,-15.442,-0.366,2.869
-0.546,-0.885,0.055,-7.202,-2.563,4.211
-0.535,-0.892,0.056,-4.272,-0.854,3.113
-0.508,-0.881,0.082,-4.944,1.831,1.709
-0.495,-0.876,0.086,-9.583,1.587,0.671
-0.505,-0.875,0.081,-11.902,1.892,1.404
-0.523,-0.859,0.077,-11.230,3.601,1.282
-0.519,-0.870,0.105,-6.592,5.310,0.916
-0.511,-0.864,0.116,-2.747,3.906,0.427
-0.527,-0.845,0.110,-2.075,1.709,1.038
-0.508,-0.839,0.124,1.831,2.197,2.441
-0.524,-0.874,0.131,10.742,0.244,-1.282
-0.526,-0.842,0.097,7.446,2.808,-1.587
-0.515,-0.853,0.104,3.235,2.747,0.549
-0.520,-0.862,0.095,4.028,0.488,3.418
-0.522,-0.859,0.081,4.578,-0.854,4.822
-0.527,-0.861,0.081,4.456,1.282,1.953
-0.501,-0.887,0.078,5.066,2.502,1.648

-0.540,-0.861,0.066,5.310,0.916,-1.038
-0.514,-0.889,0.064,0.610,3.967,1.770
-0.526,-0.877,0.123,5.127,8.301,-14.648
-0.510,-0.841,0.113,1.648,3.418,0.244
-0.512,-0.842,0.087,-0.732,-0.305,1.648
-0.516,-0.820,0.078,-0.854,0.793,2.686
-0.485,-0.907,0.097,-1.709,1.709,2.319
-0.507,-0.897,0.097,0.671,1.953,2.319
-0.519,-0.887,0.097,1.404,1.038,1.282
-0.545,-0.848,0.074,0.977,2.563,0.000
-0.492,-0.855,0.089,0.610,1.465,0.366
-0.490,-0.891,0.073,1.038,-0.305,-0.366
-0.506,-0.895,0.093,1.770,2.075,-0.305
-0.477,-0.913,0.102,1.770,1.953,-0.122
-0.519,-0.906,0.109,0.366,1.404,-0.488
-0.516,-0.856,0.085,-3.235,1.648,-0.427
-0.549,-0.834,0.079,-1.953,0.366,-0.488
-0.526,-0.855,0.098,0.549,1.709,-0.183
-0.546,-0.828,0.095,-0.366,1.831,0.000
-0.494,-0.896,0.125,0.061,2.136,0.977
-0.502,-0.891,0.114,0.244,2.197,1.343
-0.488,-0.889,0.109,0.793,2.014,1.953
-0.515,-0.861,0.101,1.404,2.319,1.648
-0.521,-0.865,0.092,-0.916,0.610,1.343
-0.524,-0.869,0.093,0.122,0.488,1.160
-0.527,-0.857,0.091,1.587,1.587,0.305
-0.526,-0.865,0.096,3.845,-0.549,0.732
-0.531,-0.870,0.084,5.493,-0.793,0.854
-0.523,-0.848,0.073,7.263,0.427,-1.404
-0.524,-0.860,0.079,6.897,1.160,-1.587
-0.521,-0.863,0.078,5.310,1.526,-1.038
-0.554,-0.870,0.092,4.333,3.052,-0.793
-0.549,-0.863,0.095,2.136,2.686,-0.854
-0.553,-0.810,0.061,0.610,1.465,0.000
-0.522,-0.831,0.073,1.038,1.160,1.831
-0.495,-0.880,0.099,1.770,2.563,2.991
-0.489,-0.885,0.098,1.282,1.404,1.892
-0.522,-0.898,0.079,0.366,1.343,3.235
-0.564,-0.844,0.067,0.000,3.845,3.540
-0.551,-0.828,0.081,2.747,3.662,2.380
-0.542,-0.869,0.072,2.686,1.038,0.610
-0.529,-0.880,0.077,2.808,3.601,1.709
-0.525,-0.868,0.080,0.854,1.343,0.977
-0.522,-0.867,0.082,0.916,0.183,-0.854
-0.516,-0.859,0.082,0.793,1.892,-1.038
-0.521,-0.844,0.074,3.601,1.709,0.183
-0.532,-0.848,0.063,2.075,-0.061,2.380
-0.519,-0.875,0.071,0.366,3.235,1.831
-0.525,-0.876,0.068,1.465,1.587,6.531
-0.574,-0.802,0.033,-0.183,1.709,10.498
-0.547,-0.792,0.049,2.075,5.310,5.127
-0.536,-0.829,0.077,7.874,4.700,4.700
-0.517,-0.902,0.104,6.409,2.258,-1.221
-0.527,-0.907,0.098,-1.953,3.113,-6.042
-0.506,-0.883,0.088,-1.648,3.601,1.282
-0.513,-0.834,0.061,1.587,3.113,5.615
-0.521,-0.834,0.069,1.282,1.465,-14.709
-0.518,-0.827,0.063,1.343,1.404,0.671
-0.508,-0.871,0.081,1.160,0.732,0.305
-0.514,-0.888,0.082,2.625,1.587,-2.747
-0.517,-0.887,0.109,1.892,3.906,-2.808
-0.525,-0.855,0.072,0.488,3.418,-2.502
-0.538,-0.841,0.028,-0.916,0.732,-1.770
-0.539,-0.839,0.070,5.249,-5.554,0.488
-0.584,-0.870,0.006,-0.366,-1.099,4.211
-0.528,-0.871,0.042,-0.854,7.690,2.197
-0.528,-0.875,0.085,2.197,4.517,2.136
-0.504,-0.858,0.068,1.160,1.038,1.709
-0.500,-0.848,0.069,1.221,3.784,3.113
-0.490,-0.830,0.081,0.732,4.150,1.099
-0.519,-0.838,0.103,2.380,0.183,1.343
-0.521,-0.839,0.076,2.136,-0.427,1.038
-0.574,-0.850,0.069,2.075,-0.916,0.793
-0.539,-0.857,0.060,2.502,1.160,1.648
-0.513,-0.863,0.063,4.333,3.296,2.930
-0.533,-0.870,0.061,3.540,2.563,-3.723
-0.516,-0.856,0.046,5.066,0.793,-4.700
-0.535,-0.888,0.080,7.141,0.488,0.244
-0.521,-0.893,0.090,3.357,2.380,-2.136
-0.536,-0.891,0.094,-0.366,2.319,-1.343
-0.516,-0.888,0.082,-0.977,2.808,1.465
-0.524,-0.860,0.069,1.953,0.305,0.793
-0.531,-0.851,0.059,1.221,-0.122,1.282
-0.538,-0.817,0.039,1.343,1.099,1.831
-0.531,-0.836,0.052,0.244,1.160,2.502
-0.553,-0.856,0.071,2.380,1.587,2.625
-0.528,-0.871,0.077,4.089,0.061,2.197
-0.535,-0.878,0.084,2.380,-0.244,2.502
-0.522,-0.827,0.029,0.549,-0.854,1.343
-0.515,-0.901,0.091,0.977,-0.061,3.296
-0.500,-0.872,0.077,0.977,1.404,2.869
-0.535,-0.904,0.094,1.038,2.380,0.854
-0.523,-0.871,0.053,0.244,1.587,0.793
-0.519,-0.889,0.063,1.038,1.099,4.456
-0.518,-0.840,0.022,0.610,-0.793,3.967
-0.525,-0.852,0.045,1.282,-1.587,4.639
-0.518,-0.896,0.077,2.686,2.014,3.235
-0.525,-0.882,0.054,0.793,2.747,-0.122
-0.538,-0.902,0.070,0.427,2.930,0.427
-0.553,-0.867,0.047,0.061,3.906,0.244

-0.495,-0.836,0.039,-0.671,1.099,0.916
-0.511,-0.837,0.059,-0.244,1.587,2.991
-0.521,-0.879,0.068,-0.244,1.404,3.967
-0.520,-0.928,0.078,0.916,3.601,2.808
-0.540,-0.876,0.040,1.404,4.150,1.038
-0.539,-0.842,0.038,3.540,1.038,2.014
-0.525,-0.854,0.036,2.563,-0.610,2.258
-0.500,-0.871,0.046,1.770,0.366,2.197
-0.516,-0.836,0.064,3.052,4.395,2.380
-0.535,-0.861,0.083,1.404,2.319,0.977
-0.518,-0.863,0.052,1.038,1.648,0.427
-0.511,-0.868,0.053,3.357,2.563,1.404
-0.453,-0.846,0.150,5.676,0.732,1.404
-0.504,-0.835,0.055,2.869,-6.958,4.944
-0.562,-0.857,-0.044,-2.930,3.601,2.197
-0.504,-0.842,0.015,0.793,9.216,3.540
-0.553,-0.929,0.077,4.150,3.784,3.174
-0.525,-0.846,0.021,2.991,1.709,0.488
-0.521,-0.861,0.026,1.709,4.211,-0.610
-0.497,-0.863,0.042,2.380,3.418,-0.732
-0.500,-0.902,0.074,2.441,1.221,-2.563
-0.512,-0.892,0.058,2.014,2.869,-0.977
-0.490,-0.901,0.088,-0.366,3.723,1.953
-0.521,-0.864,0.060,-0.061,2.380,2.747
-0.540,-0.836,0.036,0.977,0.000,3.296
-0.517,-0.859,0.041,-0.488,-0.671,0.183
-0.508,-0.857,0.037,0.244,2.625,1.160
-0.514,-0.867,0.036,1.709,0.854,2.747
-0.515,-0.874,0.045,2.075,2.625,2.930
-0.508,-0.882,0.056,3.357,3.784,2.258
-0.509,-0.872,0.036,1.953,1.221,2.197
-0.520,-0.871,0.036,2.930,2.014,2.075
-0.525,-0.874,0.037,2.563,3.113,-0.183
-0.505,-0.876,0.044,1.465,4.395,-2.197
-0.507,-0.870,0.047,3.723,4.395,0.061
-0.520,-0.893,0.071,2.930,3.784,-0.977
-0.528,-0.901,0.069,1.831,3.540,-2.075
-0.513,-0.899,0.081,1.831,4.272,0.427
-0.537,-0.831,0.024,0.427,1.587,0.610
-0.527,-0.810,0.018,1.099,0.366,0.671
-0.499,-0.889,0.077,1.282,0.000,1.404
-0.501,-0.885,0.056,2.319,0.000,0.854
-0.503,-0.923,0.073,2.869,0.122,-0.366
-0.524,-0.877,0.026,1.465,1.221,-1.709
-0.528,-0.887,0.036,0.427,1.404,0.916
-0.511,-0.835,-0.008,0.610,1.160,2.136
-0.506,-0.862,0.035,0.610,0.977,2.747
-0.518,-0.902,0.075,0.671,2.014,3.113
-0.510,-0.881,0.071,0.793,3.357,3.906
-0.524,-0.897,0.067,2.258,0.977,2.869
-0.539,-0.864,0.025,1.404,0.977,1.648
-0.510,-0.825,0.016,1.221,3.052,1.770
-0.516,-0.835,0.026,5.798,3.601,1.526
-0.500,-0.861,0.043,3.540,1.709,0.671
-0.511,-0.870,0.052,3.418,0.366,1.221
-0.519,-0.880,0.041,2.747,1.770,0.916
-0.512,-0.870,0.028,2.625,2.930,0.793
-0.515,-0.869,0.024,6.409,1.648,1.709
-0.518,-0.877,0.027,5.371,3.601,1.953
-0.506,-0.884,0.037,3.052,3.174,0.061
-0.500,-0.875,0.026,2.380,2.747,-0.854
-0.486,-0.866,0.019,3.540,1.038,1.221
-0.515,-0.870,0.020,2.441,3.174,2.747
-0.556,-0.872,0.021,1.343,5.310,3.296
-0.550,-0.870,0.014,5.737,2.869,2.319
-0.512,-0.855,0.027,10.498,4.456,-2.319
-0.498,-0.854,0.051,15.686,3.601,0.793
-0.485,-0.869,0.064,8.789,2.014,0.366
-0.507,-0.880,0.034,4.944,1.160,-0.610
-0.520,-0.888,0.021,4.089,2.136,-0.549
-0.535,-0.876,0.006,-0.732,2.991,-1.831
-0.534,-0.885,-0.025,2.441,0.732,-2.686
-0.515,-0.880,-0.023,3.357,1.343,0.916
-0.484,-0.904,0.019,4.089,2.136,1.099
-0.481,-0.890,0.043,3.113,2.441,0.305
-0.490,-0.913,0.042,0.366,0.305,-0.305
-0.532,-0.847,0.018,-2.563,2.258,1.038
-0.519,-0.863,0.038,-4.333,2.869,2.441
-0.505,-0.836,0.004,-3.662,0.610,3.357
-0.505,-0.838,-0.006,-0.793,-1.221,4.395
-0.528,-0.862,0.007,0.366,0.488,6.897
-0.492,-0.919,0.029,0.305,0.000,8.179
-0.543,-0.900,0.018,5.615,-0.122,26.062
-0.500,-0.858,-0.034,5.371,0.671,14.526
-0.497,-0.853,-0.023,5.432,1.526,6.592
-0.532,-0.817,-0.021,4.761,3.967,4.822
-0.477,-0.917,0.013,2.502,5.798,5.493
-0.412,-0.958,0.032,0.366,6.531,5.127
-0.431,-0.949,0.030,1.099,2.197,1.953
-0.470,-0.920,0.010,1.282,1.953,0.977
-0.527,-0.841,-0.006,0.366,2.075,-0.183
-0.519,-0.856,0.008,1.282,1.587,-0.488
-0.507,-0.850,-0.003,2.014,1.221,-0.122
-0.437,-0.921,0.011,2.930,2.319,0.427
-0.472,-0.908,0.002,3.784,2.869,2.075
-0.487,-0.903,0.009,2.869,2.991,1.404
-0.477,-0.896,0.065,3.906,0.122,0.549
-0.499,-0.894,-0.005,2.625,-5.615,0.061
-0.499,-0.872,-0.071,1.099,2.747,-0.549
-0.468,-0.877,-0.007,1.892,7.507,0.793

-0.484,-0.882,0.017,3.784,0.305,3.784
-0.478,-0.895,0.010,2.563,1.160,3.662
-0.498,-0.891,-0.001,2.502,1.526,-1.526
-0.455,-0.918,-0.020,3.174,1.282,-1.770
-0.461,-0.916,-0.012,3.052,1.587,-0.671
-0.470,-0.882,-0.012,4.944,3.052,-0.183
-0.512,-0.908,0.040,4.028,1.831,-4.944
-0.497,-0.894,0.019,4.211,0.488,-3.845
-0.524,-0.930,-0.008,3.235,1.892,-2.502
-0.492,-0.882,-0.038,3.174,4.395,-2.869
-0.480,-0.887,-0.022,1.160,4.883,-3.601
-0.468,-0.851,-0.028,-1.404,4.272,-2.869
-0.486,-0.883,0.017,-1.770,0.793,-1.099
-0.485,-0.872,-0.008,-3.723,0.122,0.000
-0.519,-0.942,0.021,-1.038,1.221,0.977
-0.523,-0.914,0.001,0.854,2.197,1.160
-0.477,-0.920,0.008,1.526,-0.549,-0.122
-0.479,-0.859,-0.029,1.953,-1.038,0.122
-0.473,-0.856,-0.028,0.244,1.709,0.000
-0.512,-0.836,-0.014,1.648,1.587,0.427
-0.521,-0.878,0.013,-1.648,-0.061,1.099
-0.486,-0.897,-0.001,-3.540,1.099,1.404
-0.511,-0.920,0.011,-1.465,1.953,1.465
-0.487,-0.910,-0.018,-3.723,2.441,0.122
-0.511,-0.863,-0.029,-3.479,3.174,-0.732
-0.501,-0.856,0.002,-5.554,2.747,0.916
-0.538,-0.852,0.007,-9.338,3.601,2.869
-0.494,-0.862,0.015,-7.446,0.977,4.211
-0.468,-0.908,0.031,-1.221,-2.441,2.869
-0.490,-0.920,0.024,-2.502,0.793,-0.122
-0.482,-0.897,0.021,-8.728,4.517,-0.427
-0.527,-0.835,0.024,-10.620,5.615,2.808
-0.562,-0.818,0.045,-9.521,2.563,1.282
-0.564,-0.821,0.042,-2.869,0.061,2.441
-0.531,-0.898,0.058,-3.235,-0.488,1.770
-0.445,-0.927,0.037,-4.150,-1.099,1.709
-0.481,-0.881,0.034,-2.563,1.404,3.296
-0.458,-0.887,0.038,-3.845,1.465,1.892
-0.534,-0.861,0.014,-4.395,0.244,2.808
-0.553,-0.831,0.019,-5.005,0.977,2.319
-0.511,-0.828,0.022,-3.479,1.709,-0.488
-0.496,-0.856,0.047,-4.211,4.639,-1.160
-0.458,-0.932,0.084,0.183,2.991,1.770
-0.494,-0.890,0.062,0.366,2.197,2.747
-0.475,-0.900,0.069,-0.793,4.028,2.258
-0.517,-0.819,0.052,3.235,3.174,2.441
-0.524,-0.835,0.062,4.517,0.671,2.930
-0.540,-0.829,0.042,0.610,2.197,2.136
-0.498,-0.872,0.051,-0.793,1.587,2.563
-0.495,-0.866,0.045,1.160,1.282,3.296
-0.495,-0.852,0.024,-2.075,0.061,2.563
-0.494,-0.880,0.030,-3.174,3.235,3.662
-0.501,-0.915,0.068,0.977,7.080,7.324
-0.485,-0.900,0.102,3.296,4.089,2.319
-0.494,-0.890,0.061,2.441,0.061,0.671
-0.490,-0.882,0.046,4.089,-0.488,0.793
-0.485,-0.866,0.051,2.869,1.526,1.038
-0.491,-0.876,0.049,2.869,1.282,1.831
-0.493,-0.885,0.050,2.197,1.282,1.587
-0.485,-0.884,0.047,2.380,2.625,1.953
-0.480,-0.884,0.050,3.357,2.869,2.441
-0.485,-0.892,0.059,2.808,3.052,2.136
-0.488,-0.888,0.051,0.244,2.014,1.038
-0.503,-0.898,0.048,15.259,1.770,0.061
-0.482,-0.902,0.046,1.709,2.747,-0.305
-0.483,-0.891,0.044,2.258,2.441,-1.709
-0.485,-0.880,0.033,2.014,0.916,0.977
-0.480,-0.891,0.046,3.296,2.075,1.648
-0.485,-0.894,0.053,4.395,2.930,1.831
-0.494,-0.891,0.054,5.493,3.174,1.038
-0.506,-0.883,0.044,3.357,2.075,0.427
-0.492,-0.876,0.035,0.610,2.319,0.244
-0.482,-0.877,0.044,1.831,4.211,1.038
-0.490,-0.873,0.055,2.563,5.493,1.953
-0.481,-0.869,0.056,1.221,3.601,2.075
-0.482,-0.878,0.046,0.488,0.793,2.869
-0.487,-0.897,0.045,0.671,2.136,2.625
-0.494,-0.903,0.054,1.282,2.869,2.136
-0.491,-0.903,0.050,-0.061,1.892,-1.099
-0.496,-0.894,0.032,1.343,-1.160,-1.526
-0.492,-0.899,0.028,0.977,0.061,0.427
-0.476,-0.895,0.043,4.822,1.038,-0.732
-0.496,-0.881,0.043,3.906,0.977,-1.404
-0.503,-0.884,0.046,-1.282,1.709,-1.343
-0.488,-0.879,0.045,-3.479,1.770,-2.136
-0.491,-0.876,0.053,1.953,0.549,0.061
-0.491,-0.872,0.050,1.526,1.465,0.061
-0.496,-0.876,0.043,1.282,1.465,0.366
-0.499,-0.880,0.047,0.366,1.648,1.404
-0.505,-0.881,0.049,0.183,2.197,0.916
-0.500,-0.880,0.041,1.038,0.916,1.343
-0.497,-0.877,0.035,1.038,1.038,1.587
-0.486,-0.881,0.035,0.366,1.648,1.404
-0.493,-0.884,0.043,0.549,1.770,1.709
-0.499,-0.889,0.050,1.038,1.709,1.648
-0.497,-0.884,0.048,-0.061,2.441,0.488
-0.496,-0.880,0.042,0.732,1.709,1.343
-0.505,-0.878,0.039,1.831,1.160,0.732
-0.496,-0.879,0.042,1.404,0.122,1.282
-0.495,-0.878,0.037,2.075,-0.183,2.258

-0.500,-0.885,0.037,1.892,0.000,3.174
-0.480,-0.884,0.052,2.136,3.174,2.075
-0.491,-0.878,0.058,1.770,2.869,-0.977
-0.492,-0.891,0.045,1.770,1.404,-2.686
-0.497,-0.888,0.024,0.488,0.610,-0.366
-0.506,-0.886,0.020,1.404,1.465,0.366
-0.500,-0.892,0.035,1.404,2.441,0.122
-0.499,-0.882,0.033,1.709,2.014,-0.977
-0.492,-0.877,0.032,3.723,2.930,-0.488
-0.496,-0.867,0.034,1.038,3.662,6.226
-0.472,-0.873,0.042,1.831,2.991,6.897
-0.456,-0.906,0.036,2.319,2.014,4.089
-0.497,-0.873,0.029,4.639,2.686,1.953
-0.498,-0.885,0.035,5.249,2.380,-0.183
-0.487,-0.889,0.043,4.272,3.418,0.488
-0.470,-0.921,0.071,6.287,2.014,1.770
-0.498,-0.906,0.039,4.456,-0.061,1.587
-0.508,-0.887,-0.011,2.441,1.099,1.587
-0.493,-0.896,0.026,3.357,2.808,1.648
-0.490,-0.902,0.041,0.610,2.686,-0.122
-0.488,-0.892,0.029,0.366,2.625,-1.343
-0.492,-0.872,0.005,3.418,1.709,0.916
-0.486,-0.853,0.016,3.113,3.479,5.737
-0.467,-0.890,0.029,1.953,2.197,4.761
-0.482,-0.911,0.028,2.991,2.197,2.991
-0.497,-0.907,0.026,1.099,2.930,2.747
-0.444,-0.920,0.031,1.953,3.235,1.465
-0.460,-0.882,0.030,1.831,3.113,1.221
-0.459,-0.890,0.020,1.526,1.648,1.038
-0.517,-0.854,0.039,1.343,2.502,1.343
-0.527,-0.871,0.051,1.404,0.244,1.465
-0.458,-0.910,0.031,0.793,-0.916,1.648
-0.468,-0.911,0.020,0.366,-1.404,1.770
-0.430,-0.911,0.004,0.916,-0.061,1.343
-0.494,-0.879,0.011,0.916,1.953,1.282
-0.496,-0.903,0.023,1.099,2.136,0.610
-0.501,-0.911,0.033,-0.854,2.014,-1.892
-0.489,-0.909,0.042,-1.404,0.244,0.732
-0.495,-0.903,0.022,-0.854,-1.526,1.770
