aX,aY,aZ,gX,gY,gZ
-0.057,0.030,0.967,2.075,1.587,1.770
-0.056,0.029,0.966,0.610,1.770,2.625
-0.057,0.026,0.970,0.854,1.892,3.418
-0.062,0.028,0.970,0.732,1.465,3.967
-0.062,0.024,0.964,0.732,1.465,4.395
-0.057,0.023,0.965,0.916,1.892,3.540
-0.056,0.024,0.970,0.610,1.770,3.174
-0.059,0.021,0.966,1.221,1.099,2.625
-0.065,0.022,0.964,1.282,1.343,3.235
-0.064,0.017,0.955,1.343,1.648,3.235
-0.061,0.010,0.962,0.671,3.540,2.686
-0.055,0.004,0.985,0.366,3.662,2.075
-0.046,0.038,0.997,1.038,2.380,0.183
-0.061,0.021,0.976,1.526,0.427,0.427
-0.066,0.030,0.962,1.709,0.488,0.183
-0.062,0.032,0.964,1.221,0.916,0.671
-0.059,0.033,0.967,0.732,1.343,1.343
-0.062,0.031,0.961,1.160,1.831,2.075
-0.059,0.029,0.966,0.488,2.563,2.930
-0.077,0.039,0.970,0.916,2.991,2.808
-0.066,0.022,0.974,0.610,2.869,3.235
-0.058,0.014,0.962,1.221,2.869,3.967
-0.054,0.011,0.968,0.122,3.113,2.991
-0.050,0.011,0.979,0.122,2.869,2.014
-0.049,0.011,0.988,0.610,1.648,1.099
-0.055,0.023,0.982,1.404,0.183,-0.183
-0.065,0.025,0.966,1.953,-0.183,-0.305
-0.063,0.027,0.964,1.221,0.000,-0.366
-0.110,0.005,0.964,1.282,0.488,-0.366
-0.071,0.013,0.960,0.916,0.793,-0.732
-0.070,0.028,0.955,0.977,1.160,-1.038
-0.068,0.031,0.958,0.488,2.136,-0.549
-0.061,0.032,0.974,-0.366,2.258,-0.549
-0.064,0.029,0.970,0.427,1.831,-0.488

-0.069,0.031,0.972,-0.183,1.648,0.244
-0.070,0.034,0.972,0.305,1.404,1.770
-0.005,0.058,0.975,1.038,0.916,1.099
-0.027,0.019,0.962,1.709,0.183,0.427
-0.072,0.008,0.956,1.648,0.610,0.000
-0.062,0.014,0.957,1.648,1.160,-1.099
-0.063,0.023,0.967,1.160,2.197,-1.465
-0.059,0.033,0.977,1.160,1.770,-1.526
-0.066,0.034,0.973,1.099,0.732,-1.343
-0.078,0.024,0.976,0.610,0.610,-0.488
-0.096,0.035,0.967,0.305,0.244,0.610
-0.017,0.064,0.966,1.282,-0.122,0.305
-0.034,0.063,0.978,0.671,-0.427,0.488
-0.025,0.065,0.968,0.916,-0.244,0.671
-0.099,0.019,0.964,0.977,0.671,2.869
-0.067,-0.008,0.970,1.831,0.366,2.380
-0.002,0.021,0.962,-3.052,0.549,-0.916
-0.019,-0.003,0.967,-4.517,2.014,-1.526
-0.063,0.064,0.978,-8.179,3.052,0.977
-0.127,0.066,0.962,-7.019,1.343,-0.183
-0.087,0.052,0.953,-5.676,4.028,-4.456
-0.096,0.035,0.967,-3.357,4.883,-7.507
-0.036,0.041,0.980,-4.700,4.028,-7.935
-0.014,0.053,0.996,-2.686,2.502,-5.554
-0.058,0.086,0.973,-0.366,0.183,2.502
-0.083,0.069,0.983,-4.639,-1.587,0.916
-0.094,0.074,0.991,-3.235,-0.244,0.366
-0.090,0.069,0.960,0.671,-1.587,0.610
-0.041,0.079,0.941,5.249,-0.366,-0.122
-0.044,0.066,0.938,2.075,0.244,-0.610
-0.070,0.039,0.955,-2.686,1.221,1.343
-0.067,0.067,0.959,-2.747,1.953,4.150
-0.112,0.081,0.963,-3.418,2.991,5.798
-0.065,0.062,0.955,-0.366,2.747,-0.732
0.009,0.031,0.962,-1.831,1.526,1.648
0.033,0.073,0.950,0.610,1.587,4.456
-0.089,0.057,0.960,0.366,2.441,4.639
-0.048,0.038,0.937,0.732,2.747,4.700
-0.064,0.037,0.939,0.183,3.723,1.221
-0.121,0.083,0.972,2.014,5.371,-1.465
-0.095,0.078,0.967,0.854,2.869,-10.925
-0.047,0.065,0.925,-0.977,2.380,-12.878
-0.012,0.073,0.966,-1.282,2.136,-18.921
-0.051,0.059,0.963,3.845,1.587,-18.311
-0.126,0.073,0.987,3.174,1.221,-30.090
-0.258,0.117,0.982,5.310,1.770,-23.621
-0.045,0.095,0.964,3.174,1.526,-40.894
-0.052,0.081,0.979,3.601,-1.892,-30.701
-0.070,0.059,0.953,4.700,-4.333,-39.185
-0.032,0.056,0.924,7.812,-2.869,-41.138
-0.131,0.077,0.975,8.423,-1.099,-30.701
-0.167,0.100,0.986,8.362,-1.404,-24.353
-0.031,0.041,1.000,5.859,-3.174,-17.944
-0.057,0.045,0.983,2.014,-3.906,-22.644
-0.074,0.050,0.947,-0.427,-1.892,-21.179
-0.154,0.080,0.939,0.854,0.122,-10.376
-0.073,0.057,0.969,1.343,0.000,-1.099
-0.067,0.037,0.966,1.770,0.366,7.385
-0.083,0.043,0.974,1.038,0.916,3.662
-0.090,0.039,0.987,3.174,-1.526,21.423
-0.118,0.055,1.001,6.409,-4.578,56.213
-0.068,0.049,0.960,6.775,-10.620,74.036
-0.007,0.057,0.955,-4.517,-2.625,13.367
-0.068,0.052,0.949,-3.906,-1.282,-4.578
-0.100,0.040,0.941,-5.493,1.221,-6.653
-0.005,0.031,0.985,-9.033,5.005,6.653
-0.081,0.118,0.970,-4.883,2.930,-3.113
-0.085,0.094,0.960,-0.061,1.343,-3.235
-0.086,0.097,0.960,-1.282,1.160,2.441
-0.101,0.081,0.948,-0.244,2.991,20.874
-0.028,0.019,0.952,2.563,3.662,9.033
-0.097,0.077,0.951,-1.099,7.141,9.094
0.162,-0.210,0.941,0.977,15.015,23.315
-0.211,0.184,0.994,-6.104,16.357,-51.147
-0.233,0.215,0.995,-0.732,8.484,-15.503
-0.105,0.104,0.976,2.625,3.479,0.061
-0.086,0.111,0.941,2.502,3.845,3.845
-0.032,0.038,0.951,2.991,2.380,5.554
-0.045,0.055,0.952,5.432,2.747,5.005
-0.131,0.126,0.946,2.930,5.676,5.432
-0.100,0.107,0.957,2.014,11.597,7.324
-0.071,0.099,0.967,1.892,12.085,7.568
-0.031,0.026,0.964,2.686,9.338,4.761
0.004,0.057,0.970,2.319,4.578,3.784
-0.013,-0.001,0.987,2.930,0.854,1.770
-0.065,0.089,0.993,2.380,-0.122,1.038
-0.098,0.122,0.971,2.808,0.305,1.221
-0.061,0.046,0.954,3.113,1.099,0.854
-0.075,0.051,0.950,3.906,2.197,0.000
-0.020,-0.006,0.946,2.869,3.174,-0.122
-0.014,0.045,0.974,1.831,3.174,0.061
-0.071,0.128,0.986,0.671,2.075,-0.183
-0.077,0.127,0.983,1.343,1.892,0.671
-0.099,0.108,0.959,1.221,2.930,1.587
-0.063,0.063,0.948,0.854,3.967,2.869
-0.049,0.077,0.980,-0.488,4.517,3.479
-0.061,0.070,0.962,0.549,4.944,3.906
-0.045,0.071,0.974,-1.587,6.165,4.883
-0.032,0.066,0.976,0.061,3.906,4.822
-0.038,0.062,0.967,0.977,2.197,3.296

-0.039,0.052,0.957,2.075,1.404,1.770
-0.055,0.064,0.943,2.136,3.113,1.282
-0.047,0.062,0.939,2.014,5.554,1.343
-0.036,0.062,0.965,0.366,7.568,1.526
-0.011,0.076,0.995,0.061,7.507,1.770
-0.019,0.081,0.980,2.502,4.761,1.831
-0.032,0.027,0.964,4.211,3.601,1.709
0.014,0.000,0.957,4.089,4.028,2.136
-0.023,0.071,0.984,2.563,4.089,2.136
-0.087,0.121,0.982,3.662,2.869,1.099
-0.073,0.130,0.971,2.075,3.662,1.648
-0.039,0.065,0.970,0.610,4.028,1.709
0.029,-0.002,0.967,0.671,2.380,1.831
0.001,0.043,0.972,0.732,1.648,2.319
0.009,0.025,0.961,1.160,2.319,3.113
-0.055,0.110,0.985,0.854,2.380,2.869
-0.068,0.095,0.965,1.526,1.587,3.052
-0.024,0.109,0.977,-1.648,1.587,2.258
-0.027,0.031,0.958,0.427,0.793,2.197
0.019,0.003,0.949,-1.099,0.427,1.831
-0.022,0.081,0.994,0.366,1.465,1.892
-0.014,0.068,0.969,6.165,0.732,1.099
-0.079,0.124,0.971,-0.061,0.549,1.892
-0.062,0.081,0.965,0.244,0.000,1.770
-0.031,0.056,0.964,0.671,-0.305,2.136
-0.029,0.053,0.963,0.793,0.183,1.343
-0.036,0.057,0.966,0.488,0.244,0.427
-0.037,0.062,0.962,0.671,-0.122,0.366
-0.037,0.056,0.961,0.366,0.793,-0.427
-0.048,0.059,0.962,0.732,2.075,-1.282
-0.030,0.063,0.969,0.549,2.258,-0.671
-0.035,0.060,0.972,0.549,1.465,-1.953
-0.034,0.061,0.980,-0.244,1.709,-1.648
-0.041,0.066,0.981,0.000,1.099,-1.221
-0.036,0.067,0.978,0.305,0.793,-0.977
-0.038,0.071,0.973,-0.549,-0.305,-1.221
-0.048,0.071,0.952,0.122,-1.404,-1.404
-0.051,0.057,0.942,-0.366,0.427,-1.709
-0.045,0.055,0.956,-1.343,2.563,-2.502
-0.042,0.064,0.976,-1.404,3.418,-3.784
-0.035,0.065,0.981,-0.549,2.930,-4.639
-0.038,0.072,0.981,-0.366,1.709,-4.272
-0.039,0.081,0.970,0.366,0.183,-3.418
-0.044,0.089,0.965,0.183,-0.732,-3.113
-0.101,0.123,0.985,5.554,-4.517,8.484
-0.091,0.303,0.936,6.531,-6.592,60.913
0.022,0.121,0.932,5.432,-7.812,78.735
-0.119,-0.018,0.939,2.747,-3.235,83.618
-0.054,0.036,0.941,-1.831,-0.427,68.909
0.020,0.019,0.926,-0.305,2.869,45.349
-0.098,0.071,0.984,-1.831,2.991,32.104
-0.069,0.082,1.019,6.897,-1.648,18.188
-0.088,0.034,0.965,5.676,-3.967,9.094
-0.116,-0.000,0.942,-0.793,-0.916,0.732
0.010,-0.022,0.964,-4.883,2.686,-10.376
0.022,-0.029,1.006,0.366,-0.061,-50.293
-0.206,0.158,0.929,1.282,-2.258,-73.425
-0.157,0.070,0.860,-6.226,2.380,-10.803
-0.100,0.099,0.925,-6.958,5.432,-10.010
-0.085,0.074,0.974,-1.099,8.423,-14.099
-0.057,0.061,0.986,-3.052,8.789,-9.827
-0.034,0.054,1.001,-2.563,6.470,-6.470
-0.058,0.057,0.994,-2.319,4.700,-2.258
-0.084,0.068,0.986,-4.517,3.418,-3.540
-0.092,0.090,0.981,-4.578,4.272,-3.906
-0.054,0.120,0.973,-6.958,2.930,-2.563
-0.051,0.125,0.968,-6.409,1.770,-2.014
-0.051,0.120,0.947,-5.188,2.197,-1.404
-0.049,0.101,0.935,-5.005,4.639,-0.854
-0.042,0.109,0.938,-3.784,5.737,-2.014
-0.035,0.111,0.947,-2.197,6.165,-2.869
-0.042,0.098,0.966,-4.944,7.629,-4.211
-0.057,0.125,0.956,1.099,7.751,-2.747
-0.056,0.125,0.932,3.906,10.986,-0.122
-0.063,0.120,0.957,2.075,13.977,-3.540
-0.005,0.141,1.019,0.732,10.681,-2.563
0.011,0.143,1.006,3.174,3.357,0.305
-0.012,0.118,0.946,5.066,0.061,1.648
-0.038,0.102,0.930,4.517,3.479,2.563
-0.001,0.101,0.982,1.831,3.723,1.404
0.038,0.117,1.062,3.296,-6.897,-1.404
-0.061,0.144,0.997,15.015,-16.479,4.578
-0.102,0.132,0.903,8.240,-12.329,7.202
-0.089,0.106,0.885,2.686,-1.221,7.874
-0.033,0.078,0.912,3.601,3.784,8.362
-0.019,0.064,0.942,2.319,6.836,7.324
-0.019,0.063,0.943,2.502,6.775,3.845
-0.047,0.063,0.978,1.648,7.080,2.380
-0.045,0.063,0.998,1.282,6.592,0.549
-0.039,0.071,1.005,1.221,4.456,-0.732
-0.033,0.075,0.969,2.441,0.427,-2.625
-0.028,0.086,0.990,0.732,-1.526,-4.028
-0.037,0.090,0.966,2.747,-2.625,-4.089
-0.044,0.091,0.922,1.343,-1.160,-2.747
-0.055,0.076,0.912,-0.671,2.747,-1.892
-0.042,0.060,0.937,-2.686,7.141,-1.282
-0.032,0.062,0.987,-5.371,9.521,-2.075
-0.011,0.084,1.044,-7.202,8.423,-5.615
-0.032,0.111,1.035,-1.770,0.610,-5.981
-0.048,0.116,0.979,1.221,-5.188,-3.906

-0.061,0.135,0.958,-1.953,-5.310,-2.563
-0.045,0.150,0.956,-0.916,-6.775,-0.244
-0.041,0.138,0.938,0.854,-6.714,1.038
-0.009,0.107,0.879,-1.282,-2.563,-4.272
-0.077,0.130,0.918,0.671,3.052,-4.150
-0.081,0.144,0.947,4.333,5.005,0.488
-0.035,0.124,0.970,3.174,5.615,2.625
-0.056,0.127,0.978,4.272,4.761,3.723
-0.038,0.131,1.030,4.883,-0.488,6.897
-0.055,0.074,0.947,5.005,-3.784,6.104
-0.046,0.077,0.906,-2.075,3.052,2.686
-0.041,0.084,0.929,-1.221,7.263,-0.183
-0.017,0.093,0.982,-0.854,7.141,-0.671
-0.015,0.074,0.956,-1.160,8.789,-11.475
-0.046,0.135,0.959,-2.625,8.301,-13.916
-0.034,0.137,0.947,2.686,4.944,-2.014
-0.071,0.099,0.953,-1.648,13.611,3.906
-0.039,0.135,1.029,1.770,2.930,-0.977
0.000,0.137,1.000,3.845,-1.038,2.075
-0.050,0.129,0.985,0.671,-2.808,7.019
-0.059,0.094,0.948,7.080,-4.700,8.423
-0.029,0.053,0.923,4.944,-0.122,8.118
-0.015,0.052,0.941,0.977,2.930,3.662
-0.013,0.065,0.958,1.587,4.578,1.770
-0.021,0.101,0.988,1.343,4.089,2.869
-0.030,0.109,0.989,2.502,1.770,2.808
-0.044,0.117,0.974,2.502,0.854,2.686
-0.040,0.104,0.959,1.831,0.122,5.066
-0.025,0.083,0.954,0.366,1.160,4.150
-0.023,0.083,0.961,-0.061,1.465,2.075
-0.069,0.106,0.950,4.211,1.160,3.845
-0.061,0.113,0.947,2.502,4.578,5.127
-0.046,0.128,0.959,4.456,5.798,5.310
-0.046,0.126,0.953,7.812,5.615,6.104
-0.044,0.117,0.943,10.681,5.615,7.446
-0.046,0.112,0.921,16.235,7.263,8.911
-0.033,0.096,0.911,15.625,13.184,10.742
-0.020,0.077,0.958,16.052,13.733,10.925
-0.019,0.055,0.977,18.860,12.146,11.719
-0.019,0.039,0.996,20.020,11.536,14.832
0.027,-0.000,0.998,18.494,8.850,16.785
0.035,-0.027,1.008,11.780,5.066,16.235
0.034,-0.046,1.007,8.423,0.854,13.550
0.035,-0.049,0.989,7.446,-0.610,11.169
0.029,-0.042,0.988,3.052,0.549,2.808
0.030,-0.034,0.967,1.831,0.305,0.305
0.012,-0.031,0.959,-0.183,0.916,-1.038
0.003,-0.021,0.960,-2.930,0.732,-2.197
0.002,-0.006,0.961,-2.869,1.221,-2.075
-0.011,0.004,0.977,-3.052,3.052,-2.441
-0.006,0.029,1.003,-4.333,4.028,-1.099
-0.057,0.008,0.971,-9.033,-5.737,-0.061
0.018,0.078,1.070,1.099,8.057,9.277
0.013,0.045,0.974,11.108,1.160,6.775
-0.031,0.054,0.961,-2.563,-0.366,6.531
-0.094,0.046,0.931,-3.235,2.686,9.644
0.007,0.028,0.933,4.333,2.075,12.878
0.008,0.026,0.948,-0.671,4.761,11.047
0.079,-0.026,0.962,0.183,5.188,10.803
0.015,0.003,0.964,2.075,4.639,8.423
-0.064,0.070,0.967,0.366,5.127,6.287
-0.033,0.058,0.974,0.122,4.761,5.676
-0.049,0.072,0.989,0.793,2.808,4.089
0.032,-0.004,0.975,5.127,1.404,4.944
0.038,-0.005,0.981,1.526,1.282,5.920
-0.022,0.071,0.991,0.854,-0.793,5.798
-0.015,0.064,0.980,2.380,-1.709,7.141
-0.032,0.097,0.961,2.075,-2.502,7.568
0.012,0.021,0.950,-0.305,-2.258,7.690
0.004,0.022,0.966,-1.709,-2.869,6.287
0.041,-0.042,0.973,-1.953,-1.770,5.310
0.022,0.006,0.971,-0.977,-1.221,4.150
0.015,0.017,0.965,-0.610,0.488,1.526
-0.008,0.030,0.970,-0.244,2.380,1.099
-0.027,0.033,0.964,0.854,1.770,0.977
-0.017,0.039,0.965,0.854,2.808,2.563
-0.020,0.043,0.977,0.610,1.038,3.845
-0.019,0.047,0.975,1.282,0.366,5.371
-0.006,0.038,0.965,2.747,-0.244,7.568
-0.010,0.034,0.955,2.563,1.099,4.700
-0.011,0.037,0.954,2.991,4.028,3.723
-0.011,0.039,0.953,3.723,3.906,4.578
-0.003,0.053,0.962,1.404,3.601,5.493
-0.013,0.045,0.975,3.967,2.625,5.371
-0.019,0.034,0.987,4.822,3.601,4.456
-0.015,0.025,0.996,5.310,2.991,6.165
0.002,0.032,1.007,0.671,0.000,8.911
-0.004,0.049,1.007,-2.197,-4.395,12.756
-0.020,0.059,0.958,0.427,-2.197,12.512
-0.021,0.044,0.929,-0.305,4.395,11.230
-0.027,0.014,0.923,2.380,11.292,6.531
0.002,-0.009,0.953,1.526,16.907,3.662
0.008,-0.024,0.905,-2.258,5.371,2.258
-0.021,0.006,0.935,-14.771,-6.897,4.395
-0.045,0.035,1.014,-11.108,-4.944,7.324
-0.005,0.054,1.039,5.188,8.850,3.723
0.022,0.047,1.014,6.592,1.587,7.446
-0.011,0.039,0.979,5.066,-1.892,5.066
0.005,0.035,0.976,3.357,3.052,5.188
0.018,0.028,0.963,2.441,2.197,5.920

0.018,0.033,0.941,0.061,0.977,4.272
0.007,0.040,0.943,-4.272,-0.671,1.648
-0.010,0.038,0.948,-3.967,-1.709,1.404
-0.026,0.039,0.942,-0.183,1.831,1.953
-0.010,0.035,0.955,-0.244,3.967,3.540
0.004,0.036,0.979,-0.793,2.930,5.066
0.036,-0.002,0.989,0.549,0.183,3.784
-0.013,-0.008,0.990,2.808,1.038,0.732
-0.006,0.049,0.987,5.798,3.479,-1.099
-0.044,0.085,0.974,6.042,3.235,-0.549
-0.025,0.048,0.952,2.747,2.075,-0.244
0.014,-0.011,0.953,1.404,1.953,0.671
0.007,-0.002,0.955,2.258,1.648,0.305
0.020,0.016,0.975,1.282,2.686,2.258
-0.036,0.094,0.992,2.869,1.282,4.150
-0.032,0.079,0.990,3.357,2.075,2.075
-0.022,0.051,0.971,6.836,2.075,2.563
-0.014,0.025,0.964,9.033,4.395,5.249
-0.019,0.022,0.971,6.409,5.249,4.456
-0.014,0.012,0.956,8.850,3.601,6.348
0.007,-0.001,0.973,4.700,4.150,7.019
0.010,-0.002,0.985,1.648,-1.160,7.751
0.004,-0.006,0.994,-0.183,-2.808,8.667
0.012,0.007,0.994,3.052,-1.160,5.737
-0.031,0.040,0.980,6.775,1.587,2.014
0.007,-0.015,0.958,6.653,4.700,-3.479
-0.003,-0.002,0.963,4.578,3.235,-3.906
-0.016,-0.001,0.954,2.441,1.831,-2.441
-0.031,0.016,0.946,0.671,0.122,-0.488
-0.033,0.021,0.941,-1.709,-0.427,0.061
-0.026,0.033,0.949,-3.601,-2.075,3.052
-0.024,0.037,0.967,-3.113,-2.502,4.456
-0.012,0.046,0.981,-3.723,-1.099,4.150
0.007,0.013,0.975,-0.977,0.488,4.089
-0.020,0.036,0.978,0.122,1.648,0.732
-0.007,0.023,0.965,0.610,2.502,1.587
-0.010,0.020,0.953,-0.366,0.854,-0.122
-0.028,0.021,0.960,0.183,1.953,1.404
-0.033,0.017,0.964,4.395,6.226,2.075
-0.001,0.008,0.968,3.235,6.226,1.709
0.053,-0.036,0.976,0.977,0.549,2.258
0.042,-0.032,0.978,-0.122,-0.732,4.028
0.020,0.010,0.986,0.854,1.892,2.319
-0.036,0.063,0.984,1.282,2.197,0.549
-0.040,0.039,0.969,0.977,2.258,-2.441
-0.020,0.031,0.964,1.648,3.967,-1.770
-0.022,0.022,0.959,1.404,3.479,-0.610
-0.027,0.026,0.961,-0.854,1.892,0.427
-0.018,0.028,0.977,-1.953,0.854,3.113
-0.018,0.031,0.974,-2.686,-0.854,3.723
-0.005,0.031,0.984,-6.592,-3.235,3.235
-0.031,0.036,0.978,-2.502,-2.747,2.563
-0.023,0.033,0.977,2.502,3.052,2.380
-0.004,0.022,0.975,4.761,4.761,-0.427
-0.007,0.019,0.971,1.465,0.854,-1.709
-0.026,0.025,0.960,1.465,0.854,-0.610
-0.030,0.027,0.961,2.136,2.258,0.244
-0.023,0.029,0.964,2.197,2.625,1.709
0.020,-0.010,0.963,0.916,0.977,2.014
0.016,0.002,0.977,0.549,0.793,0.732
-0.039,0.056,0.987,0.854,1.343,0.732
-0.059,0.060,0.981,1.038,1.282,-0.244
0.004,0.069,0.976,2.319,2.319,-0.427
0.004,0.010,0.968,2.441,2.991,0.000
0.029,-0.018,0.968,1.831,1.770,-0.671
-0.026,0.035,0.960,0.793,1.404,-1.038
-0.022,0.026,0.966,-0.366,0.732,-0.488
-0.084,0.084,0.949,0.671,0.488,0.549
-0.053,0.049,0.960,-0.793,2.808,1.526
-0.058,0.049,0.960,1.343,1.099,1.831
0.014,-0.008,0.967,1.038,1.831,2.563
0.021,-0.003,0.974,1.282,2.075,2.258
0.027,-0.008,0.973,1.160,2.014,2.075
-0.042,0.048,0.975,1.404,2.502,1.648
-0.069,0.065,0.972,1.221,2.930,1.343
-0.013,0.025,0.974,1.587,2.258,1.709
-0.015,0.024,0.973,1.709,2.014,1.099
-0.017,0.024,0.970,1.465,1.709,0.977
-0.023,0.028,0.965,1.831,1.831,0.610
-0.020,0.024,0.960,1.953,2.686,0.977
-0.037,0.038,0.944,-5.920,-2.991,-0.305
-0.015,0.045,0.993,2.686,6.592,2.319
0.001,0.029,0.979,4.333,6.287,1.709
-0.021,0.024,0.974,0.000,0.916,1.343
-0.024,0.027,0.972,0.916,1.709,2.441
-0.015,0.018,0.967,2.502,2.441,2.197
-0.012,0.016,0.968,0.854,1.587,1.526
-0.008,0.024,0.972,0.549,1.404,1.770
-0.009,0.024,0.976,1.282,2.258,1.221
-0.019,0.028,0.973,1.160,2.380,0.244
-0.019,0.031,0.969,1.282,2.197,1.160
-0.023,0.032,0.967,0.610,2.197,1.221
-0.075,0.074,0.976,0.244,2.197,1.770
-0.019,0.025,0.967,0.916,1.770,3.174
0.031,-0.016,0.968,1.587,1.953,3.601
0.000,0.020,0.971,0.916,1.953,2.136
-0.064,0.070,0.971,1.404,1.831,2.014
-0.061,0.069,0.964,1.770,2.197,2.319
-0.019,0.034,0.961,1.526,2.319,2.197
-0.020,0.026,0.959,1.953,2.502,1.404

-0.019,0.019,0.961,2.258,3.540,1.282
-0.020,0.015,0.973,1.587,3.601,0.732
-0.081,0.056,0.976,1.038,3.052,0.671
-0.017,0.010,0.984,1.099,3.113,0.916
0.038,-0.009,0.987,2.380,2.319,0.793
-0.011,0.036,0.984,2.075,1.648,0.305
0.001,0.031,0.982,1.343,1.099,0.977
-0.060,0.075,0.977,1.770,0.244,2.319
-0.031,0.038,0.963,1.465,0.488,2.441
0.044,-0.022,0.955,1.831,0.854,1.953
0.036,-0.023,0.945,1.648,2.258,1.160
0.044,-0.016,0.955,0.610,3.479,1.160
-0.029,0.049,0.967,-0.183,2.441,1.465
-0.068,0.065,0.969,-0.793,2.563,0.610
-0.083,0.072,0.982,0.427,3.479,0.610
-0.018,0.012,0.979,1.648,3.601,1.526
-0.018,0.019,0.984,1.160,2.197,3.906
-0.014,0.017,0.979,0.854,0.977,3.540
-0.012,0.016,0.974,1.587,0.732,3.235
-0.006,0.012,0.967,2.075,1.526,2.075
-0.004,0.011,0.967,0.732,1.465,0.488
-0.011,0.023,0.962,0.061,0.977,-0.549
-0.020,0.028,0.962,-0.183,1.465,-0.061
-0.022,0.036,0.968,-0.366,1.709,0.610
-0.025,0.038,0.970,-0.183,1.404,0.854
-0.023,0.037,0.970,0.244,2.075,2.197
-0.016,0.032,0.971,0.427,2.014,2.441
-0.014,0.026,0.968,0.183,1.038,2.502
-0.016,0.021,0.966,0.549,1.587,1.160
-0.011,0.022,0.967,0.610,2.502,0.488
-0.012,0.021,0.969,0.732,1.770,1.343
-0.020,0.024,0.966,0.427,1.465,1.038
-0.014,0.028,0.971,0.488,2.197,0.183
-0.018,0.033,0.967,1.160,1.282,0.244
-0.017,0.037,0.967,0.977,1.526,0.854
-0.018,0.040,0.966,1.648,1.160,0.916
-0.021,0.036,0.960,1.770,1.953,0.610
-0.015,0.032,0.965,1.282,2.625,0.549
-0.022,0.031,0.970,0.732,1.526,1.099
-0.019,0.035,0.974,0.488,2.258,2.136
-0.011,0.034,0.978,0.916,2.014,1.831
-0.016,0.029,0.977,1.160,1.648,0.854
-0.017,0.028,0.975,1.648,1.953,1.099
-0.018,0.027,0.969,1.526,1.953,1.831
-0.014,0.023,0.970,1.587,1.831,1.709
-0.014,0.026,0.967,1.465,1.770,1.099
-0.012,0.025,0.969,1.038,1.770,1.038
-0.012,0.026,0.967,1.465,1.953,0.366
-0.016,0.027,0.966,1.404,2.136,0.671
-0.015,0.026,0.969,1.099,1.892,0.916
-0.015,0.025,0.970,1.343,1.892,0.488
-0.020,0.026,0.968,0.916,2.441,-0.671
-0.013,0.026,0.976,0.488,2.380,0.854
-0.018,0.026,0.976,0.916,1.465,0.549
-0.017,0.032,0.978,0.366,1.953,0.000
-0.021,0.031,0.978,1.099,1.648,0.610
-0.020,0.033,0.976,1.465,1.648,0.854
-0.015,0.030,0.970,1.709,1.160,1.099
-0.021,0.031,0.973,0.732,1.221,1.465
-0.018,0.029,0.971,1.038,1.587,1.221
-0.021,0.025,0.967,1.587,2.197,1.465
-0.022,0.023,0.970,0.366,1.465,1.038
-0.017,0.030,0.975,-0.793,1.282,2.625
-0.010,0.028,0.980,-0.488,0.549,3.296
-0.010,0.026,0.973,-0.244,0.854,1.831
-0.012,0.020,0.974,-0.183,1.892,1.099
-0.012,0.020,0.976,-0.366,1.282,0.977
-0.010,0.016,0.968,0.488,1.221,1.831
-0.009,0.019,0.968,0.000,1.770,1.038
-0.007,0.024,0.961,1.221,0.732,-0.549
-0.015,0.037,0.959,1.343,0.977,-1.343
-0.037,0.049,0.950,2.808,1.953,-1.709
-0.047,0.049,0.950,3.418,4.456,-1.892
-0.036,0.051,0.968,1.282,4.578,-0.061
-0.038,0.051,0.983,0.000,0.671,2.686
-0.029,0.048,0.991,1.221,1.343,2.808
-0.019,0.039,0.981,2.441,1.648,1.892
-0.014,0.026,0.974,1.770,1.221,1.831
-0.004,0.024,0.973,0.610,0.305,1.404
-0.012,0.030,0.969,1.160,0.427,0.244
-0.038,0.047,0.933,-3.662,-0.671,-1.526
-0.044,0.057,0.954,2.869,2.991,0.488
-0.020,0.036,0.946,4.578,6.348,1.343
-0.029,0.038,0.964,-1.282,1.831,2.258
-0.095,0.078,0.975,0.366,2.441,3.601
-0.040,0.031,0.973,2.319,3.906,4.639
0.043,-0.022,0.979,0.916,2.563,3.784
0.042,-0.004,0.981,2.319,0.977,2.686
0.047,-0.012,0.972,2.930,2.014,1.160
-0.013,0.028,0.969,1.038,1.648,-0.427
-0.022,0.042,0.971,0.427,1.526,-0.366
-0.027,0.045,0.970,1.038,2.625,0.549
-0.018,0.031,0.964,0.793,2.197,3.418
0.040,-0.007,0.967,0.916,1.526,3.845
-0.003,0.031,0.974,0.183,1.343,3.784
-0.067,0.073,0.971,0.854,1.099,3.601
-0.019,0.037,0.971,0.610,2.747,1.648
-0.016,0.027,0.971,0.793,2.747,1.953
-0.017,0.028,0.971,0.488,2.380,1.648
0.017,-0.002,0.969,0.610,2.014,1.709

0.025,-0.001,0.970,1.160,1.831,1.831
-0.042,0.055,0.974,0.732,1.831,1.526
-0.074,0.072,0.976,1.404,1.343,1.526
-0.072,0.075,0.974,0.977,1.587,2.014
-0.015,0.037,0.968,1.404,1.709,1.404
-0.016,0.036,0.966,1.221,1.770,0.854
-0.024,0.039,0.967,0.793,1.709,0.854
-0.000,0.023,0.969,1.038,2.197,1.099
-0.071,0.082,0.974,0.610,2.075,2.136
-0.057,0.061,0.969,0.732,1.648,2.502
0.018,0.063,0.969,1.038,1.892,2.380
